id,verdict
17762,FACILITY:WYR-0299 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
16231,"FACILITY:AEL-1000 | VIOLATIONS:emission_excess,structural_crack,thermal_deviation | COUNT:3 | SEVERITY:elevated | ACTION:full_shutdown | PENALTY:none"
4564,"FACILITY:CGN-4142 | VIOLATIONS:filter_failure,seal_degradation | COUNT:2 | SEVERITY:moderate | ACTION:immediate_halt | PENALTY:none"
19051,"FACILITY:KRX-0960 | VIOLATIONS:emission_excess,filter_failure,noise_exceedance,runoff_contamination | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
5771,FACILITY:ZRD-1722 | VIOLATIONS:filter_failure | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
16666,"FACILITY:MVO-9832 | VIOLATIONS:particulate_spike,pressure_anomaly,runoff_contamination | COUNT:3 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
4691,"FACILITY:QMT-5054 | VIOLATIONS:filter_failure,leak,particulate_spike | COUNT:3 | SEVERITY:high | ACTION:immediate_halt | PENALTY:tier_D"
1740,"FACILITY:HCG-3056 | VIOLATIONS:chemical_spill,filter_failure,runoff_contamination | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
294,"FACILITY:TXL-3687 | VIOLATIONS:emission_excess,seal_degradation,waste_overflow | COUNT:3 | SEVERITY:high | ACTION:reinspect_7d | PENALTY:none"
1391,FACILITY:QMT-7219 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:moderate | ACTION:reinspect_7d | PENALTY:none
8441,"FACILITY:CGN-7655 | VIOLATIONS:containment_breach,seal_degradation,thermal_deviation,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
12832,"FACILITY:JNK-3888 | VIOLATIONS:leak,waste_overflow | COUNT:2 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
11536,"FACILITY:TXL-3385 | VIOLATIONS:corrosion_detected,pressure_anomaly,runoff_contamination | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:tier_B"
12846,FACILITY:DRM-4017 | VIOLATIONS:runoff_contamination | COUNT:1 | SEVERITY:low | ACTION:reinspect_30d | PENALTY:tier_C
7171,"FACILITY:BPH-7144 | VIOLATIONS:containment_breach,emission_excess,particulate_spike,seal_degradation,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
9774,"FACILITY:KRX-8944 | VIOLATIONS:containment_breach,corrosion_detected,noise_exceedance,particulate_spike,pressure_anomaly,seal_degradation | COUNT:6 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
8606,FACILITY:MVO-6143 | VIOLATIONS:seal_degradation | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
13789,"FACILITY:MVO-9551 | VIOLATIONS:noise_exceedance,particulate_spike | COUNT:2 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:none"
1533,"FACILITY:JNK-6598 | VIOLATIONS:containment_breach,corrosion_detected,pressure_anomaly,thermal_deviation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
5058,"FACILITY:HCG-1453 | VIOLATIONS:chemical_spill,leak,seal_degradation,thermal_deviation,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_B"
9944,"FACILITY:MVO-9640 | VIOLATIONS:noise_exceedance,seal_degradation,thermal_deviation | COUNT:3 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:none"
9648,"FACILITY:DRM-2910 | VIOLATIONS:chemical_spill,filter_failure,thermal_deviation | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
9250,FACILITY:MVO-8106 | VIOLATIONS:structural_crack | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
19907,"FACILITY:TXL-0798 | VIOLATIONS:corrosion_detected,particulate_spike,pressure_anomaly,thermal_deviation | COUNT:4 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_D"
14877,FACILITY:KRX-7233 | VIOLATIONS:leak | COUNT:1 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:tier_C
5023,"FACILITY:QMT-3069 | VIOLATIONS:thermal_deviation,ventilation_fault | COUNT:2 | SEVERITY:low | ACTION:no_action | PENALTY:none"
14188,"FACILITY:AEL-9514 | VIOLATIONS:containment_breach,seal_degradation,waste_overflow | COUNT:3 | SEVERITY:elevated | ACTION:full_shutdown | PENALTY:none"
17515,FACILITY:CGN-7456 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
14646,"FACILITY:MVO-8319 | VIOLATIONS:containment_breach,particulate_spike,pressure_anomaly,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:immediate_halt | PENALTY:none"
17683,"FACILITY:KRX-7594 | VIOLATIONS:containment_breach,filter_failure,runoff_contamination,structural_crack | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
3691,"FACILITY:UBT-4382 | VIOLATIONS:containment_breach,filter_failure,leak,noise_exceedance,particulate_spike | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_D"
13615,"FACILITY:JNK-5947 | VIOLATIONS:chemical_spill,containment_breach,corrosion_detected,runoff_contamination,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
13708,"FACILITY:FWS-1133 | VIOLATIONS:filter_failure,leak,ventilation_fault | COUNT:3 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_D"
19539,"FACILITY:UBT-2631 | VIOLATIONS:particulate_spike,seal_degradation | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none"
1061,"FACILITY:KRX-9961 | VIOLATIONS:leak,pressure_anomaly,structural_crack | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
17032,FACILITY:WYR-4967 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
4520,"FACILITY:BPH-2463 | VIOLATIONS:corrosion_detected,filter_failure,particulate_spike,thermal_deviation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
3312,FACILITY:KRX-5902 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
18663,"FACILITY:HCG-0555 | VIOLATIONS:containment_breach,pressure_anomaly | COUNT:2 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
8532,FACILITY:DRM-9920 | VIOLATIONS:ventilation_fault | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
17775,FACILITY:CGN-3406 | VIOLATIONS:leak | COUNT:1 | SEVERITY:elevated | ACTION:log_only | PENALTY:none
14038,FACILITY:KRX-7829 | VIOLATIONS:structural_crack | COUNT:1 | SEVERITY:low | ACTION:immediate_halt | PENALTY:none
19136,FACILITY:AEL-7697 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
891,"FACILITY:FWS-6461 | VIOLATIONS:chemical_spill,containment_breach,leak,structural_crack,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_C"
13651,"FACILITY:ZRD-3524 | VIOLATIONS:emission_excess,runoff_contamination,seal_degradation,structural_crack,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
15225,"FACILITY:VLN-3380 | VIOLATIONS:emission_excess,filter_failure,leak,noise_exceedance | COUNT:4 | SEVERITY:high | ACTION:full_shutdown | PENALTY:tier_D"
18994,"FACILITY:VLN-6533 | VIOLATIONS:leak,thermal_deviation | COUNT:2 | SEVERITY:moderate | ACTION:immediate_halt | PENALTY:none"
16023,"FACILITY:ZRD-6733 | VIOLATIONS:chemical_spill,emission_excess,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:none"
12295,FACILITY:VLN-8055 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
2000,FACILITY:VLN-6769 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
8965,FACILITY:ZRD-5644 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
7986,"FACILITY:PSN-7951 | VIOLATIONS:noise_exceedance,particulate_spike,runoff_contamination,structural_crack,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
15907,FACILITY:PSN-0140 | VIOLATIONS:corrosion_detected | COUNT:1 | SEVERITY:low | ACTION:immediate_halt | PENALTY:none
9493,"FACILITY:UBT-8191 | VIOLATIONS:particulate_spike,ventilation_fault | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
4797,"FACILITY:BPH-5758 | VIOLATIONS:emission_excess,leak,runoff_contamination,ventilation_fault,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
15213,"FACILITY:WYR-1041 | VIOLATIONS:emission_excess,seal_degradation | COUNT:2 | SEVERITY:moderate | ACTION:full_shutdown | PENALTY:tier_A"
4582,"FACILITY:TXL-0775 | VIOLATIONS:chemical_spill,filter_failure,noise_exceedance,runoff_contamination | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
14131,"FACILITY:FWS-3641 | VIOLATIONS:chemical_spill,thermal_deviation | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:none"
5351,"FACILITY:UBT-3814 | VIOLATIONS:noise_exceedance,waste_overflow | COUNT:2 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
10713,FACILITY:QMT-3349 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
15695,"FACILITY:WYR-1694 | VIOLATIONS:leak,particulate_spike,waste_overflow | COUNT:3 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
17484,"FACILITY:VLN-5939 | VIOLATIONS:containment_breach,emission_excess,leak,runoff_contamination | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_E"
12363,FACILITY:BPH-3076 | VIOLATIONS:seal_degradation | COUNT:1 | SEVERITY:low | ACTION:immediate_halt | PENALTY:none
12233,"FACILITY:WYR-8381 | VIOLATIONS:particulate_spike,structural_crack,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
7455,"FACILITY:UBT-2325 | VIOLATIONS:chemical_spill,corrosion_detected,emission_excess,structural_crack | COUNT:4 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_E"
7734,"FACILITY:QMT-2679 | VIOLATIONS:chemical_spill,leak,noise_exceedance | COUNT:3 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
11485,FACILITY:DRM-0496 | VIOLATIONS:emission_excess | COUNT:1 | SEVERITY:low | ACTION:log_only | PENALTY:none
11293,"FACILITY:JNK-5767 | VIOLATIONS:noise_exceedance,structural_crack | COUNT:2 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_A"
9095,"FACILITY:UBT-9527 | VIOLATIONS:chemical_spill,filter_failure,pressure_anomaly,runoff_contamination,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_B"
6148,"FACILITY:CGN-5633 | VIOLATIONS:chemical_spill,emission_excess,runoff_contamination,seal_degradation,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_D"
783,"FACILITY:BPH-1508 | VIOLATIONS:chemical_spill,emission_excess,noise_exceedance,pressure_anomaly,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
13816,FACILITY:HCG-3218 | VIOLATIONS:leak | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
9367,FACILITY:BPH-4017 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
13301,FACILITY:KRX-4074 | VIOLATIONS:thermal_deviation | COUNT:1 | SEVERITY:low | ACTION:partial_shutdown | PENALTY:none
10834,FACILITY:CGN-9612 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
7328,"FACILITY:JNK-8119 | VIOLATIONS:containment_breach,emission_excess | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:tier_E"
10975,FACILITY:VLN-3095 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
9735,"FACILITY:KRX-6744 | VIOLATIONS:leak,structural_crack | COUNT:2 | SEVERITY:moderate | ACTION:immediate_halt | PENALTY:tier_C"
9633,"FACILITY:VLN-1528 | VIOLATIONS:leak,particulate_spike,seal_degradation,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
7060,"FACILITY:VLN-1967 | VIOLATIONS:particulate_spike,runoff_contamination | COUNT:2 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:none"
91,"FACILITY:KRX-8159 | VIOLATIONS:chemical_spill,leak | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none"
13791,"FACILITY:JNK-9602 | VIOLATIONS:chemical_spill,thermal_deviation | COUNT:2 | SEVERITY:moderate | ACTION:immediate_halt | PENALTY:none"
11905,"FACILITY:HCG-3612 | VIOLATIONS:emission_excess,seal_degradation,ventilation_fault,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
10750,"FACILITY:DRM-7009 | VIOLATIONS:corrosion_detected,runoff_contamination,thermal_deviation | COUNT:3 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_A"
13125,"FACILITY:CGN-2970 | VIOLATIONS:filter_failure,leak,pressure_anomaly,thermal_deviation | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_C"
17715,FACILITY:MVO-4352 | VIOLATIONS:filter_failure | COUNT:1 | SEVERITY:low | ACTION:partial_shutdown | PENALTY:tier_B
14616,"FACILITY:MVO-5260 | VIOLATIONS:emission_excess,leak,noise_exceedance | COUNT:3 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
225,FACILITY:UBT-3529 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
18149,"FACILITY:MVO-1252 | VIOLATIONS:leak,seal_degradation,ventilation_fault | COUNT:3 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_D"
18077,FACILITY:JNK-3947 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
6712,FACILITY:QMT-4170 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
3186,"FACILITY:PSN-9988 | VIOLATIONS:leak,noise_exceedance,seal_degradation,thermal_deviation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
15879,"FACILITY:AEL-3351 | VIOLATIONS:corrosion_detected,emission_excess,leak,runoff_contamination | COUNT:4 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
2208,FACILITY:UBT-9220 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
5941,"FACILITY:MVO-2601 | VIOLATIONS:leak,runoff_contamination,seal_degradation | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:none"
15849,"FACILITY:MVO-2943 | VIOLATIONS:corrosion_detected,runoff_contamination | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_7d | PENALTY:none"
9956,"FACILITY:QMT-9156 | VIOLATIONS:containment_breach,seal_degradation,waste_overflow | COUNT:3 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
7996,"FACILITY:KRX-8639 | VIOLATIONS:emission_excess,structural_crack,ventilation_fault | COUNT:3 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_C"
8292,FACILITY:KRX-2538 | VIOLATIONS:noise_exceedance | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
8003,"FACILITY:TXL-0276 | VIOLATIONS:corrosion_detected,emission_excess,leak,noise_exceedance | COUNT:4 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
11704,"FACILITY:AEL-9450 | VIOLATIONS:chemical_spill,containment_breach,particulate_spike,pressure_anomaly | COUNT:4 | SEVERITY:high | ACTION:reinspect_7d | PENALTY:none"
16381,FACILITY:JNK-8622 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
17141,"FACILITY:QMT-3146 | VIOLATIONS:containment_breach,filter_failure | COUNT:2 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
15872,"FACILITY:WYR-9364 | VIOLATIONS:chemical_spill,containment_breach,leak,particulate_spike | COUNT:4 | SEVERITY:high | ACTION:full_shutdown | PENALTY:tier_B"
10098,"FACILITY:CGN-8435 | VIOLATIONS:chemical_spill,noise_exceedance | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
229,FACILITY:PSN-5616 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
9009,"FACILITY:QMT-5411 | VIOLATIONS:chemical_spill,containment_breach,emission_excess,noise_exceedance | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
8950,"FACILITY:UBT-9750 | VIOLATIONS:chemical_spill,particulate_spike,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:tier_C"
5803,FACILITY:KRX-3140 | VIOLATIONS:thermal_deviation | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
2349,FACILITY:TXL-7598 | VIOLATIONS:corrosion_detected | COUNT:1 | SEVERITY:low | ACTION:full_shutdown | PENALTY:tier_C
19292,FACILITY:VLN-1499 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
4454,FACILITY:QMT-4394 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
1603,"FACILITY:QMT-2566 | VIOLATIONS:corrosion_detected,particulate_spike,pressure_anomaly | COUNT:3 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:none"
6758,FACILITY:PSN-5374 | VIOLATIONS:seal_degradation | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
16308,FACILITY:HCG-7309 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
17431,"FACILITY:VLN-7313 | VIOLATIONS:containment_breach,emission_excess,runoff_contamination,seal_degradation,structural_crack | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
18166,FACILITY:PSN-1788 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
11409,FACILITY:AEL-3743 | VIOLATIONS:emission_excess | COUNT:1 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
9119,FACILITY:VLN-6135 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
13670,"FACILITY:FWS-9693 | VIOLATIONS:containment_breach,runoff_contamination | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
14868,"FACILITY:HCG-9087 | VIOLATIONS:structural_crack,thermal_deviation | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:tier_D"
3000,"FACILITY:VLN-7907 | VIOLATIONS:leak,seal_degradation | COUNT:2 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_E"
6434,"FACILITY:JNK-6780 | VIOLATIONS:filter_failure,noise_exceedance | COUNT:2 | SEVERITY:low | ACTION:full_shutdown | PENALTY:none"
17519,"FACILITY:CGN-8491 | VIOLATIONS:containment_breach,corrosion_detected,emission_excess,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
7418,FACILITY:DRM-5031 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
15316,FACILITY:KRX-4320 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
7869,"FACILITY:JNK-6286 | VIOLATIONS:corrosion_detected,emission_excess,structural_crack,thermal_deviation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_E"
7004,"FACILITY:PSN-2325 | VIOLATIONS:containment_breach,emission_excess,runoff_contamination | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_C"
3700,"FACILITY:KRX-4267 | VIOLATIONS:particulate_spike,pressure_anomaly,structural_crack,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_D"
18758,FACILITY:ZRD-3182 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
5034,"FACILITY:BPH-7617 | VIOLATIONS:leak,noise_exceedance,particulate_spike,runoff_contamination,seal_degradation | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_D"
5562,"FACILITY:HCG-8918 | VIOLATIONS:chemical_spill,corrosion_detected,filter_failure,runoff_contamination | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
5286,FACILITY:BPH-2787 | VIOLATIONS:runoff_contamination | COUNT:1 | SEVERITY:low | ACTION:immediate_halt | PENALTY:tier_B
1717,"FACILITY:WYR-7597 | VIOLATIONS:emission_excess,leak,runoff_contamination,seal_degradation | COUNT:4 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_B"
8143,FACILITY:JNK-2791 | VIOLATIONS:corrosion_detected | COUNT:1 | SEVERITY:low | ACTION:immediate_halt | PENALTY:tier_D
13071,"FACILITY:BPH-3065 | VIOLATIONS:chemical_spill,corrosion_detected,seal_degradation,structural_crack | COUNT:4 | SEVERITY:high | ACTION:full_shutdown | PENALTY:none"
8448,"FACILITY:DRM-5773 | VIOLATIONS:corrosion_detected,noise_exceedance,particulate_spike,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
16656,"FACILITY:DRM-3416 | VIOLATIONS:containment_breach,emission_excess,particulate_spike,runoff_contamination | COUNT:4 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
17313,"FACILITY:CGN-1696 | VIOLATIONS:emission_excess,noise_exceedance,structural_crack,thermal_deviation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_A"
5811,"FACILITY:CGN-7428 | VIOLATIONS:corrosion_detected,filter_failure,pressure_anomaly,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_C"
1383,FACILITY:BPH-0178 | VIOLATIONS:chemical_spill | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
18827,FACILITY:HCG-7439 | VIOLATIONS:runoff_contamination | COUNT:1 | SEVERITY:moderate | ACTION:reinspect_7d | PENALTY:none
15491,FACILITY:AEL-1572 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:moderate | ACTION:full_shutdown | PENALTY:tier_C
15685,FACILITY:AEL-8982 | VIOLATIONS:noise_exceedance | COUNT:1 | SEVERITY:low | ACTION:partial_shutdown | PENALTY:tier_E
4100,"FACILITY:KRX-5836 | VIOLATIONS:noise_exceedance,pressure_anomaly,thermal_deviation | COUNT:3 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:none"
14314,FACILITY:WYR-6394 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
7413,"FACILITY:PSN-0234 | VIOLATIONS:corrosion_detected,emission_excess,leak,structural_crack,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_D"
2184,FACILITY:CGN-4376 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
693,"FACILITY:JNK-3916 | VIOLATIONS:containment_breach,seal_degradation,structural_crack | COUNT:3 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:tier_D"
16585,"FACILITY:WYR-8152 | VIOLATIONS:chemical_spill,containment_breach,leak,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
18873,"FACILITY:PSN-7017 | VIOLATIONS:corrosion_detected,leak,pressure_anomaly,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_D"
14425,FACILITY:VLN-9175 | VIOLATIONS:pressure_anomaly | COUNT:1 | SEVERITY:low | ACTION:reinspect_30d | PENALTY:none
5560,FACILITY:DRM-1979 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
8475,"FACILITY:HCG-3114 | VIOLATIONS:emission_excess,noise_exceedance,thermal_deviation,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
13174,"FACILITY:JNK-3106 | VIOLATIONS:chemical_spill,emission_excess,particulate_spike | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:none"
2048,"FACILITY:AEL-3439 | VIOLATIONS:containment_breach,particulate_spike | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none"
11528,"FACILITY:DRM-4412 | VIOLATIONS:chemical_spill,containment_breach,emission_excess,particulate_spike,runoff_contamination | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_C"
17447,"FACILITY:QMT-5451 | VIOLATIONS:emission_excess,filter_failure,noise_exceedance,seal_degradation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_C"
12189,"FACILITY:UBT-4229 | VIOLATIONS:chemical_spill,corrosion_detected,particulate_spike,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_C"
18470,FACILITY:HCG-6705 | VIOLATIONS:particulate_spike | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
13133,"FACILITY:TXL-8453 | VIOLATIONS:containment_breach,emission_excess,particulate_spike,pressure_anomaly,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_A"
9903,"FACILITY:PSN-9906 | VIOLATIONS:chemical_spill,containment_breach,structural_crack,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_A"
18808,FACILITY:WYR-6663 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
8648,"FACILITY:ZRD-2640 | VIOLATIONS:containment_breach,noise_exceedance | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none"
16863,"FACILITY:FWS-8654 | VIOLATIONS:filter_failure,noise_exceedance,seal_degradation,thermal_deviation | COUNT:4 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_B"
9554,FACILITY:CGN-1005 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
9915,FACILITY:AEL-2076 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
14481,"FACILITY:HCG-1811 | VIOLATIONS:chemical_spill,waste_overflow | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
1937,"FACILITY:CGN-1411 | VIOLATIONS:noise_exceedance,particulate_spike,runoff_contamination | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
