id,verdict
8730,"STANCE:support | EVIDENCE_IDS:1,3,4,6,8,10 | CONFIDENCE:medium"
16603,"STANCE:insufficient | EVIDENCE_IDS:6,7,9,10 | CONFIDENCE:low"
15648,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
4312,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,5,7,11,14 | CONFIDENCE:low"
8004,"STANCE:contradict | EVIDENCE_IDS:1,3,5,8,10,11 | CONFIDENCE:low"
1772,"STANCE:support | EVIDENCE_IDS:1,2,3,6,8,10,13 | CONFIDENCE:low"
11416,"STANCE:contradict | EVIDENCE_IDS:5,8,9,10,12,13 | CONFIDENCE:medium"
10606,"STANCE:contradict | EVIDENCE_IDS:1,6,9,12 | CONFIDENCE:high"
6706,"STANCE:contradict | EVIDENCE_IDS:1,3,6,7,8,9 | CONFIDENCE:high"
16507,"STANCE:contradict | EVIDENCE_IDS:3,4,5,7,8,10 | CONFIDENCE:low"
14638,"STANCE:contradict | EVIDENCE_IDS:3,6,8,10,11,13 | CONFIDENCE:medium"
4557,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15984,"STANCE:support | EVIDENCE_IDS:4,8,9,11 | CONFIDENCE:high"
3375,"STANCE:support | EVIDENCE_IDS:1,2,3,4,7,8 | CONFIDENCE:medium"
18469,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,6 | CONFIDENCE:low"
13749,"STANCE:contradict | EVIDENCE_IDS:1,6,8,9 | CONFIDENCE:medium"
8101,"STANCE:insufficient | EVIDENCE_IDS:2,4,5,6,8,9 | CONFIDENCE:low"
3981,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15750,"STANCE:support | EVIDENCE_IDS:3,5,7,11,12,13 | CONFIDENCE:low"
18009,"STANCE:support | EVIDENCE_IDS:7,8,9,10 | CONFIDENCE:medium"
8217,"STANCE:contradict | EVIDENCE_IDS:3,6,7,8,9 | CONFIDENCE:medium"
9098,"STANCE:support | EVIDENCE_IDS:1,2,5,11,12,14,15 | CONFIDENCE:high"
2151,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3969,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,5 | CONFIDENCE:low"
17763,"STANCE:support | EVIDENCE_IDS:5,6,7,9,13 | CONFIDENCE:low"
736,"STANCE:contradict | EVIDENCE_IDS:1,6,8 | CONFIDENCE:low"
7953,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18893,"STANCE:support | EVIDENCE_IDS:2,4,5,6,7,10,12 | CONFIDENCE:high"
6327,"STANCE:contradict | EVIDENCE_IDS:3,7,8,9,12,13,14 | CONFIDENCE:low"
11892,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,7 | CONFIDENCE:medium"
6993,"STANCE:support | EVIDENCE_IDS:1,2,5,6,8,9,10 | CONFIDENCE:medium"
16267,"STANCE:contradict | EVIDENCE_IDS:6,8,11,12,14,15 | CONFIDENCE:medium"
1625,"STANCE:support | EVIDENCE_IDS:2,4,5,6,8,9,10 | CONFIDENCE:low"
19108,"STANCE:insufficient | EVIDENCE_IDS:2,4,5,6,9,11,13,14 | CONFIDENCE:low"
17187,"STANCE:insufficient | EVIDENCE_IDS:4,7,10,13 | CONFIDENCE:low"
9879,"STANCE:contradict | EVIDENCE_IDS:1,7,9,10,11 | CONFIDENCE:medium"
3086,"STANCE:support | EVIDENCE_IDS:2,4,5,7,8,9 | CONFIDENCE:high"
18609,"STANCE:insufficient | EVIDENCE_IDS:2,4,5,6,8,11,12,13 | CONFIDENCE:low"
14988,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,7 | CONFIDENCE:medium"
12660,"STANCE:contradict | EVIDENCE_IDS:3,5,10,11 | CONFIDENCE:high"
1376,"STANCE:contradict | EVIDENCE_IDS:2,4,9,10,11 | CONFIDENCE:low"
19955,"STANCE:support | EVIDENCE_IDS:4,5,7,8,9,10,13 | CONFIDENCE:medium"
12554,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,7,11,13 | CONFIDENCE:low"
19930,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2099,"STANCE:contradict | EVIDENCE_IDS:2,4,6,8,9,11 | CONFIDENCE:low"
9032,"STANCE:support | EVIDENCE_IDS:1,2,3,4,5,7 | CONFIDENCE:medium"
1331,"STANCE:contradict | EVIDENCE_IDS:2,3,5,7,11 | CONFIDENCE:high"
14223,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18583,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14251,"STANCE:support | EVIDENCE_IDS:1,2,3,4,5,6 | CONFIDENCE:medium"
9550,"STANCE:contradict | EVIDENCE_IDS:3,4,5,7,9,12 | CONFIDENCE:low"
1086,"STANCE:contradict | EVIDENCE_IDS:2,4,6,7,8 | CONFIDENCE:low"
1210,"STANCE:support | EVIDENCE_IDS:2,5,6,7,9 | CONFIDENCE:low"
19139,"STANCE:support | EVIDENCE_IDS:5,6,9,11,13,14,15 | CONFIDENCE:high"
4473,"STANCE:support | EVIDENCE_IDS:3,6,7,8,9,10 | CONFIDENCE:low"
18882,"STANCE:contradict | EVIDENCE_IDS:6,7,8 | CONFIDENCE:low"
500,"STANCE:insufficient | EVIDENCE_IDS:4,5,6,7,8,9 | CONFIDENCE:low"
11981,"STANCE:support | EVIDENCE_IDS:1,4,7,11,12 | CONFIDENCE:medium"
12351,"STANCE:contradict | EVIDENCE_IDS:4,8,10,11 | CONFIDENCE:medium"
5928,"STANCE:contradict | EVIDENCE_IDS:1,2,7 | CONFIDENCE:low"
18921,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19879,"STANCE:insufficient | EVIDENCE_IDS:2,3,4,5,6,7,12,15 | CONFIDENCE:low"
15360,"STANCE:support | EVIDENCE_IDS:3,6,9,12,13 | CONFIDENCE:high"
9837,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,8,10,12 | CONFIDENCE:high"
2422,"STANCE:support | EVIDENCE_IDS:7,8,9,10,11 | CONFIDENCE:low"
9446,"STANCE:support | EVIDENCE_IDS:2,3,4,5,6,8 | CONFIDENCE:low"
11930,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17138,"STANCE:support | EVIDENCE_IDS:2,4,6,7,11 | CONFIDENCE:medium"
2385,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,4,5,6,8,9 | CONFIDENCE:low"
15243,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
6354,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,10,12,13,14 | CONFIDENCE:low"
4230,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,11 | CONFIDENCE:low"
11209,"STANCE:contradict | EVIDENCE_IDS:4,5,6,8,9 | CONFIDENCE:medium"
11075,"STANCE:insufficient | EVIDENCE_IDS:1,3,5,6,8,10 | CONFIDENCE:low"
16858,"STANCE:support | EVIDENCE_IDS:2,5,10 | CONFIDENCE:low"
16141,"STANCE:contradict | EVIDENCE_IDS:3,5,7,9,10,12,13 | CONFIDENCE:high"
4935,"STANCE:contradict | EVIDENCE_IDS:5,8,10,11,12 | CONFIDENCE:low"
1323,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
12967,"STANCE:contradict | EVIDENCE_IDS:1,4,5,7,8,9,12 | CONFIDENCE:medium"
7614,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3390,"STANCE:contradict | EVIDENCE_IDS:2,3,4,5,7,9,10 | CONFIDENCE:medium"
16931,"STANCE:support | EVIDENCE_IDS:2,3,4,6 | CONFIDENCE:medium"
16534,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,7,10,12,13,15 | CONFIDENCE:low"
19791,"STANCE:support | EVIDENCE_IDS:1,2,5,6,7,9 | CONFIDENCE:low"
18884,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,8,9 | CONFIDENCE:high"
14524,"STANCE:support | EVIDENCE_IDS:1,2,6,8,11 | CONFIDENCE:medium"
5730,"STANCE:contradict | EVIDENCE_IDS:2,5,6,7,9,10,14 | CONFIDENCE:high"
4384,"STANCE:support | EVIDENCE_IDS:1,2,4,6,8,11,12 | CONFIDENCE:low"
8362,"STANCE:contradict | EVIDENCE_IDS:3,4,6,8,9,10 | CONFIDENCE:low"
8505,"STANCE:support | EVIDENCE_IDS:3,5,6,7,10 | CONFIDENCE:medium"
18877,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
5339,"STANCE:support | EVIDENCE_IDS:1,5,6,7,8,11 | CONFIDENCE:medium"
16460,"STANCE:contradict | EVIDENCE_IDS:2,5,7,9,11,12 | CONFIDENCE:low"
18173,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,7,8,12,13 | CONFIDENCE:low"
1517,"STANCE:support | EVIDENCE_IDS:4,5,6,9 | CONFIDENCE:medium"
4644,"STANCE:support | EVIDENCE_IDS:1,2,3,6,7 | CONFIDENCE:medium"
5092,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15177,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15237,"STANCE:contradict | EVIDENCE_IDS:2,4,7,9,10 | CONFIDENCE:low"
7181,"STANCE:support | EVIDENCE_IDS:3,6,7,11 | CONFIDENCE:medium"
1298,"STANCE:contradict | EVIDENCE_IDS:1,9,10,11 | CONFIDENCE:medium"
11016,"STANCE:contradict | EVIDENCE_IDS:2,3,8,10,11,15 | CONFIDENCE:high"
18727,"STANCE:contradict | EVIDENCE_IDS:3,6,7,8,10 | CONFIDENCE:medium"
15660,"STANCE:contradict | EVIDENCE_IDS:1,3,4,7,8,10,13 | CONFIDENCE:medium"
13646,"STANCE:support | EVIDENCE_IDS:1,2,3,5,10 | CONFIDENCE:low"
16043,"STANCE:support | EVIDENCE_IDS:3,7,10,11,12 | CONFIDENCE:medium"
2764,"STANCE:insufficient | EVIDENCE_IDS:2,4,6,10 | CONFIDENCE:low"
1588,"STANCE:support | EVIDENCE_IDS:3,5,10,12,13,14 | CONFIDENCE:high"
5614,"STANCE:support | EVIDENCE_IDS:2,5,7,9 | CONFIDENCE:medium"
7661,"STANCE:support | EVIDENCE_IDS:1,2,5,8 | CONFIDENCE:medium"
15669,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6 | CONFIDENCE:medium"
905,"STANCE:support | EVIDENCE_IDS:3,4,5,7,9,10,11 | CONFIDENCE:high"
15818,"STANCE:support | EVIDENCE_IDS:1,2,5,7 | CONFIDENCE:medium"
14309,"STANCE:support | EVIDENCE_IDS:4,5,8,9,11,14,15 | CONFIDENCE:high"
8959,"STANCE:support | EVIDENCE_IDS:1,2,7,11 | CONFIDENCE:medium"
19380,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,10 | CONFIDENCE:high"
5600,"STANCE:contradict | EVIDENCE_IDS:1,4,5,6,8,9 | CONFIDENCE:medium"
19161,"STANCE:support | EVIDENCE_IDS:5,8,10,11,13 | CONFIDENCE:high"
281,"STANCE:contradict | EVIDENCE_IDS:4,6,7,9 | CONFIDENCE:medium"
8038,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,7,9,12 | CONFIDENCE:low"
15327,"STANCE:support | EVIDENCE_IDS:4,5,6,7,8,9 | CONFIDENCE:high"
12855,"STANCE:support | EVIDENCE_IDS:4,5,6,8,9,11 | CONFIDENCE:high"
16086,"STANCE:support | EVIDENCE_IDS:1,2,3,4,9,11 | CONFIDENCE:medium"
13428,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,5,6 | CONFIDENCE:medium"
17965,"STANCE:support | EVIDENCE_IDS:2,3,4,6,7,8 | CONFIDENCE:medium"
7323,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,7,9,10 | CONFIDENCE:high"
19561,"STANCE:support | EVIDENCE_IDS:6,9,11,12,13 | CONFIDENCE:high"
17298,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,5,6,7,8,10 | CONFIDENCE:low"
5292,"STANCE:contradict | EVIDENCE_IDS:4,5,6,8 | CONFIDENCE:high"
11109,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,5,6,7,10,11 | CONFIDENCE:low"
18233,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,7 | CONFIDENCE:high"
6383,"STANCE:support | EVIDENCE_IDS:2,4,5,9 | CONFIDENCE:high"
1927,"STANCE:support | EVIDENCE_IDS:3,5,7,8,10,11 | CONFIDENCE:medium"
68,"STANCE:contradict | EVIDENCE_IDS:1,4,5,8,9,10,14 | CONFIDENCE:high"
432,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2533,"STANCE:support | EVIDENCE_IDS:5,6,7,8,11,12 | CONFIDENCE:low"
4700,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8032,"STANCE:support | EVIDENCE_IDS:1,2,3,5,6,7,10 | CONFIDENCE:low"
15321,"STANCE:insufficient | EVIDENCE_IDS:1,3,6,9 | CONFIDENCE:low"
12838,"STANCE:support | EVIDENCE_IDS:1,2,3,6,10,12 | CONFIDENCE:low"
4449,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,6,10,13 | CONFIDENCE:medium"
2968,"STANCE:support | EVIDENCE_IDS:2,4,5,6,8 | CONFIDENCE:high"
17516,"STANCE:contradict | EVIDENCE_IDS:2,4,5,9,11 | CONFIDENCE:medium"
3379,"STANCE:support | EVIDENCE_IDS:2,3,4,5 | CONFIDENCE:medium"
6792,"STANCE:support | EVIDENCE_IDS:1,2,3,5,6,7 | CONFIDENCE:medium"
3232,"STANCE:support | EVIDENCE_IDS:1,5,6,7,9 | CONFIDENCE:high"
4703,"STANCE:contradict | EVIDENCE_IDS:1,3,7,9 | CONFIDENCE:medium"
14451,"STANCE:insufficient | EVIDENCE_IDS:2,4,5,7,9,10,11,13 | CONFIDENCE:low"
9419,"STANCE:support | EVIDENCE_IDS:1,6,8,9,10 | CONFIDENCE:low"
11436,"STANCE:support | EVIDENCE_IDS:1,7,9,10,11 | CONFIDENCE:medium"
13860,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,6 | CONFIDENCE:low"
13705,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
202,"STANCE:support | EVIDENCE_IDS:1,2,3,8,9 | CONFIDENCE:low"
19933,"STANCE:contradict | EVIDENCE_IDS:2,3,4,5,6,7 | CONFIDENCE:low"
18215,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,8,10,11 | CONFIDENCE:medium"
11549,"STANCE:support | EVIDENCE_IDS:2,4,5,10,12,13 | CONFIDENCE:medium"
14759,"STANCE:contradict | EVIDENCE_IDS:1,3,4,7,8,10 | CONFIDENCE:low"
1229,"STANCE:support | EVIDENCE_IDS:3,4,5,6,7,8,11 | CONFIDENCE:high"
5207,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
10778,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,7,8,11 | CONFIDENCE:high"
7767,"STANCE:contradict | EVIDENCE_IDS:2,3,5,7,9,10,11,13 | CONFIDENCE:low"
9986,"STANCE:support | EVIDENCE_IDS:2,7,8,9 | CONFIDENCE:high"
19256,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6 | CONFIDENCE:medium"
7765,"STANCE:insufficient | EVIDENCE_IDS:6,7,11,12 | CONFIDENCE:low"
199,"STANCE:support | EVIDENCE_IDS:2,3,6,7,8 | CONFIDENCE:low"
5546,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11358,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18881,"STANCE:contradict | EVIDENCE_IDS:1,5,6,8,10,12 | CONFIDENCE:high"
471,"STANCE:contradict | EVIDENCE_IDS:4,5,6,9,10,11 | CONFIDENCE:low"
8096,"STANCE:contradict | EVIDENCE_IDS:4,8,10,11,12 | CONFIDENCE:high"
12650,"STANCE:contradict | EVIDENCE_IDS:2,3,4,7,8,9,12 | CONFIDENCE:medium"
6967,"STANCE:support | EVIDENCE_IDS:1,3,6,11 | CONFIDENCE:medium"
10418,"STANCE:support | EVIDENCE_IDS:5,6,8,10,11,14 | CONFIDENCE:high"
5425,"STANCE:contradict | EVIDENCE_IDS:1,3,4,8,12,13 | CONFIDENCE:low"
2103,"STANCE:support | EVIDENCE_IDS:1,5,8,11 | CONFIDENCE:medium"
18202,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,6,7 | CONFIDENCE:low"
4148,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,5,9 | CONFIDENCE:high"
8562,"STANCE:contradict | EVIDENCE_IDS:1,3,5,11,14 | CONFIDENCE:low"
15391,"STANCE:support | EVIDENCE_IDS:3,7,11,13 | CONFIDENCE:medium"
15428,"STANCE:contradict | EVIDENCE_IDS:1,4,5,7,9 | CONFIDENCE:medium"
2045,"STANCE:contradict | EVIDENCE_IDS:2,3,6,8,10 | CONFIDENCE:low"
17904,"STANCE:support | EVIDENCE_IDS:2,3,7 | CONFIDENCE:low"
17300,"STANCE:contradict | EVIDENCE_IDS:3,5,8,9,10 | CONFIDENCE:medium"
4002,"STANCE:support | EVIDENCE_IDS:1,2,5,7,11 | CONFIDENCE:medium"
6753,"STANCE:support | EVIDENCE_IDS:1,3,5,6,7,10,11 | CONFIDENCE:low"
922,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
6540,"STANCE:contradict | EVIDENCE_IDS:1,2,6,9,10 | CONFIDENCE:low"
19442,"STANCE:contradict | EVIDENCE_IDS:1,2,5,7,8,9 | CONFIDENCE:low"
9674,"STANCE:support | EVIDENCE_IDS:1,4,5,6,9,11,13,15 | CONFIDENCE:low"
12642,"STANCE:contradict | EVIDENCE_IDS:2,5,6,7,9,12,13 | CONFIDENCE:medium"
5601,"STANCE:support | EVIDENCE_IDS:1,2,3,4,5 | CONFIDENCE:medium"
8184,"STANCE:support | EVIDENCE_IDS:1,3,5,8,10 | CONFIDENCE:high"
14351,"STANCE:support | EVIDENCE_IDS:3,5,6,10,12,14 | CONFIDENCE:low"
11277,"STANCE:support | EVIDENCE_IDS:1,4,7,8,10,13 | CONFIDENCE:medium"
6313,"STANCE:support | EVIDENCE_IDS:3,6,7,10 | CONFIDENCE:medium"
15029,"STANCE:insufficient | EVIDENCE_IDS:1,6,8,9 | CONFIDENCE:low"
12888,"STANCE:support | EVIDENCE_IDS:1,4,5,8 | CONFIDENCE:high"
1015,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,6 | CONFIDENCE:high"
13754,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,6,8,10 | CONFIDENCE:medium"
965,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,9,10 | CONFIDENCE:high"
13194,"STANCE:contradict | EVIDENCE_IDS:2,5,7,9 | CONFIDENCE:medium"
1028,"STANCE:support | EVIDENCE_IDS:2,4,5,8,9,12 | CONFIDENCE:medium"
844,"STANCE:support | EVIDENCE_IDS:7,8,10,12,13 | CONFIDENCE:medium"
6536,"STANCE:support | EVIDENCE_IDS:2,5,7,8,11,12,13 | CONFIDENCE:medium"
17840,"STANCE:insufficient | EVIDENCE_IDS:2,3,6,10,13,14 | CONFIDENCE:low"
12596,"STANCE:contradict | EVIDENCE_IDS:2,3,5,9,10 | CONFIDENCE:medium"
203,"STANCE:support | EVIDENCE_IDS:2,3,4,5,6,9 | CONFIDENCE:low"
19122,"STANCE:contradict | EVIDENCE_IDS:2,8,10,11,14 | CONFIDENCE:medium"
6957,"STANCE:contradict | EVIDENCE_IDS:2,7,8,10,12,13 | CONFIDENCE:low"
11754,"STANCE:contradict | EVIDENCE_IDS:1,5,7,8 | CONFIDENCE:medium"
3067,"STANCE:support | EVIDENCE_IDS:1,2,3,6,7,12 | CONFIDENCE:medium"
1595,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,7,11,14,15 | CONFIDENCE:low"
1521,"STANCE:support | EVIDENCE_IDS:1,2,3,4,6,7 | CONFIDENCE:low"
8583,"STANCE:contradict | EVIDENCE_IDS:1,2,7,8,10 | CONFIDENCE:medium"
7651,"STANCE:support | EVIDENCE_IDS:1,2,4,7,8,12 | CONFIDENCE:low"
17073,"STANCE:contradict | EVIDENCE_IDS:2,3,6,8,11 | CONFIDENCE:medium"
12222,"STANCE:support | EVIDENCE_IDS:1,5,6,8,11 | CONFIDENCE:medium"
5645,"STANCE:support | EVIDENCE_IDS:1,2,3,4,5,7 | CONFIDENCE:medium"
4221,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17498,"STANCE:contradict | EVIDENCE_IDS:1,2,3,8 | CONFIDENCE:medium"
13063,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
13145,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,8,12,13 | CONFIDENCE:high"
17621,"STANCE:contradict | EVIDENCE_IDS:2,4,6,9,11 | CONFIDENCE:low"
2403,"STANCE:contradict | EVIDENCE_IDS:1,2,6,7,9 | CONFIDENCE:low"
17640,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
12482,"STANCE:support | EVIDENCE_IDS:1,2,4,6,9,13 | CONFIDENCE:medium"
4497,"STANCE:contradict | EVIDENCE_IDS:4,5,6,8,9,11 | CONFIDENCE:medium"
13888,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,4 | CONFIDENCE:low"
10951,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
13554,"STANCE:contradict | EVIDENCE_IDS:4,5,8,9,13 | CONFIDENCE:medium"
19794,"STANCE:support | EVIDENCE_IDS:2,5,6,8,9 | CONFIDENCE:low"
10896,"STANCE:support | EVIDENCE_IDS:1,3,4,5,10,13 | CONFIDENCE:low"
16184,"STANCE:support | EVIDENCE_IDS:1,2,4,5,6,7 | CONFIDENCE:medium"
13993,"STANCE:support | EVIDENCE_IDS:5,6,7,9,11 | CONFIDENCE:low"
487,"STANCE:contradict | EVIDENCE_IDS:2,5,7,9,10 | CONFIDENCE:low"
1198,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3671,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19110,"STANCE:contradict | EVIDENCE_IDS:1,4,5,6,8 | CONFIDENCE:low"
2509,"STANCE:contradict | EVIDENCE_IDS:2,4,5,8,10 | CONFIDENCE:medium"
15720,"STANCE:support | EVIDENCE_IDS:1,4,5,6,9,11 | CONFIDENCE:high"
2592,"STANCE:contradict | EVIDENCE_IDS:4,6,10,11,12,14,15 | CONFIDENCE:low"
12603,"STANCE:contradict | EVIDENCE_IDS:1,4,5,8,9,11,12 | CONFIDENCE:high"
1889,"STANCE:support | EVIDENCE_IDS:2,5,8,9,10,11 | CONFIDENCE:medium"
1481,"STANCE:support | EVIDENCE_IDS:1,3,4,6,8,9,11 | CONFIDENCE:high"
7809,"STANCE:support | EVIDENCE_IDS:1,7,9 | CONFIDENCE:low"
2376,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
10291,"STANCE:support | EVIDENCE_IDS:2,6,10 | CONFIDENCE:low"
3259,"STANCE:contradict | EVIDENCE_IDS:3,7,8,10,12,13,15 | CONFIDENCE:medium"
17524,"STANCE:insufficient | EVIDENCE_IDS:1,2,5,11 | CONFIDENCE:low"
10359,"STANCE:support | EVIDENCE_IDS:2,3,5,7,8 | CONFIDENCE:low"
3475,"STANCE:contradict | EVIDENCE_IDS:1,5,6,7,8 | CONFIDENCE:low"
6251,"STANCE:support | EVIDENCE_IDS:1,2,5,6,7,8 | CONFIDENCE:low"
2655,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17945,"STANCE:support | EVIDENCE_IDS:1,2,3,6,7,9 | CONFIDENCE:low"
2219,"STANCE:support | EVIDENCE_IDS:1,2,6,7 | CONFIDENCE:high"
19735,"STANCE:support | EVIDENCE_IDS:1,3,4,6,8 | CONFIDENCE:low"
2084,"STANCE:contradict | EVIDENCE_IDS:3,6,7,9 | CONFIDENCE:high"
8610,"STANCE:contradict | EVIDENCE_IDS:1,6,7,8,9 | CONFIDENCE:low"
18622,"STANCE:contradict | EVIDENCE_IDS:4,5,7,9 | CONFIDENCE:medium"
17735,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
12829,"STANCE:contradict | EVIDENCE_IDS:2,3,5,7 | CONFIDENCE:medium"
6216,"STANCE:support | EVIDENCE_IDS:2,3,6,8 | CONFIDENCE:high"
7026,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,8 | CONFIDENCE:low"
1170,"STANCE:insufficient | EVIDENCE_IDS:1,4,5,6,7,11 | CONFIDENCE:low"
3612,"STANCE:contradict | EVIDENCE_IDS:3,7,8,9,12 | CONFIDENCE:low"
7030,"STANCE:support | EVIDENCE_IDS:4,7,9,12,13 | CONFIDENCE:low"
941,"STANCE:contradict | EVIDENCE_IDS:3,4,7,10,11 | CONFIDENCE:low"
18000,"STANCE:support | EVIDENCE_IDS:2,5,8 | CONFIDENCE:low"
13370,"STANCE:contradict | EVIDENCE_IDS:2,3,4,10,12,13 | CONFIDENCE:medium"
14888,"STANCE:support | EVIDENCE_IDS:1,2,3,5,7,10 | CONFIDENCE:medium"
1236,"STANCE:insufficient | EVIDENCE_IDS:2,4,9,13 | CONFIDENCE:low"
17009,"STANCE:support | EVIDENCE_IDS:2,4,5,6,9,11 | CONFIDENCE:medium"
10109,"STANCE:contradict | EVIDENCE_IDS:3,8,9,10,12,14 | CONFIDENCE:medium"
10835,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
5903,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
4039,"STANCE:support | EVIDENCE_IDS:1,2,3,5,6 | CONFIDENCE:high"
14859,"STANCE:insufficient | EVIDENCE_IDS:2,3,5,6,8,12 | CONFIDENCE:low"
13230,"STANCE:support | EVIDENCE_IDS:2,3,5,6,13,14,15 | CONFIDENCE:low"
15485,"STANCE:contradict | EVIDENCE_IDS:2,3,6,7,8,9 | CONFIDENCE:low"
10806,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18114,"STANCE:contradict | EVIDENCE_IDS:1,2,7,10 | CONFIDENCE:high"
18971,"STANCE:insufficient | EVIDENCE_IDS:3,6,8,9 | CONFIDENCE:low"
13077,"STANCE:support | EVIDENCE_IDS:4,6,7,11,12,13 | CONFIDENCE:medium"
9545,"STANCE:contradict | EVIDENCE_IDS:2,4,6,8,10 | CONFIDENCE:low"
505,"STANCE:support | EVIDENCE_IDS:1,2,3,7,8,10 | CONFIDENCE:low"
15610,"STANCE:support | EVIDENCE_IDS:1,2,3,7,8,10,11 | CONFIDENCE:medium"
17622,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,9,12,13 | CONFIDENCE:high"
16217,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,9,11,12 | CONFIDENCE:low"
16633,"STANCE:contradict | EVIDENCE_IDS:2,3,5,7,8,9,11 | CONFIDENCE:medium"
19160,"STANCE:support | EVIDENCE_IDS:2,3,7,8,9,10 | CONFIDENCE:high"
6816,"STANCE:contradict | EVIDENCE_IDS:3,5,9,10,11 | CONFIDENCE:low"
11598,"STANCE:contradict | EVIDENCE_IDS:2,5,6,8,12 | CONFIDENCE:low"
16600,"STANCE:contradict | EVIDENCE_IDS:3,5,7,9 | CONFIDENCE:medium"
2699,"STANCE:insufficient | EVIDENCE_IDS:1,5,6,12,14,15 | CONFIDENCE:low"
16972,"STANCE:support | EVIDENCE_IDS:2,4,5,7,8,9 | CONFIDENCE:low"
